Company,ActiveBrand,Headquarters,Continent,Employees,Founded,LeadExecutive,ParentStockTicker,ParentPublicExposure,PrimarySector,PrimarySubSector,ImmigrationDetentionInvolvement,SupportsPrisonLabor,HarmScore,AnnualRevenuesMn,RevenueFiscalYear,Website,Corrections,ImmigrationDetention,PrisonLabor,Financials,Other ,Rank
KMD Architects,Y,CA,North America,180,1963,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Architecture & Engineerging,n/a,n/a,n/a ,24.00,2018,http://www.kmdarchitects.com/,http://www.kmdarchitects.com/justice,n/a,n/a,PrivCo (www.privco.com),n/a,1230
CPP,Y,CA,North America,180,1956,n/a,n/a,Tier 4 - Small Privately-Owned,Personnel,Staff Training,n/a,n/a,n/a ,22.00,2018,https://www.cpp.com/en/index.aspx,http://aca.org/DOCS/Conference/COC2018/Minneapolis%202018%20Exhibitor%20Prospectus.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,1255
Airco Mechanical,Y,CA,North America,171,1976,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,45.00,2018,https://www.aircomech.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1048
Momentum Textiles (formerly Momentum Group),Y,CA,North America,170,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,n/a ,22.00,2018,https://www.memosamples.com/,https://www.nationalcia.org/corporate-members,n/a,See corrections source,PrivCo (www.privco.com),n/a,1261
Starside Security and Investigation,Y,CA,North America,170,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Transportation,Prison Transportation,n/a,n/a,n/a ,11.30,2018,http://www.starside.com/,http://www.starside.com/services/detention-security-services-division/,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,1413
Simple Green (dba Sunshine Makers),Y,CA,North America,150,1975,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,95.00,2018,https://simplegreen.com/industrial/,https://aja.multiview.com/,n/a,n/a,PrivCo (www.privco.com),n/a,865
ProPacific Fresh,Y,CA,North America,150,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,45.00,2018,https://ppf-foods.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1049
Fisher Manufacturing,Y,CA,North America,150,1936,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Construction,n/a,n/a,n/a ,37.00,2018,http://www.fisher-mfg.com/,http://www.acfsa.org/marketplace/marketplaceSearch.php?mCritQ=2,n/a,n/a,PrivCo (www.privco.com),n/a,1104
Design Space,Y,CA,North America,140,1969,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Construction,n/a,n/a,n/a ,95.00,2018,http://designspacemodular.com/,https://www.ncjrs.gov/pdffiles1/nij/grants/192735.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,864
Telstar Instruments,Y,CA,North America,140,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,n/a,n/a,n/a ,36.00,2018,https://www.telstarinc.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1113
Trofholz Technologies ,Y,CA,North America,140,2002,Yvonne Pire,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,28.00,2018,https://www.trofholz.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,1185
Smile Business Products,Y,CA,North America,133,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,28.00,2018,https://www.smilebpi.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1183
Broward Builders,Y,CA,North America,130,1990,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Construction,n/a,n/a,n/a ,69.00,2018,http://www.browardbuilders.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,937
Intellectual Technology,Y,CA,North America,120,n/a,Drew Nicholson,n/a,Tier 2 - Investment Firm-Owned,Programs & Labor,Vocation/Industries (Prison Labor),n/a,Y,9,51.00,2017,http://www1.iti4dmv.com/,https://www.nationalcia.org/corporate-members,n/a,https://www.nationalcia.org/corporate-members,PrivCo (www.privco.com),http://www.vicentecapital.com/portfolio.php,1020
Inmate Calling Solutions (ICSolutions),Y,CA,North America,110,2002,n/a,n/a,Tier 2 - Investment Firm-Owned,Telecom,Prison Communications,Y,n/a,12,154.70,2017,https://www.icsolutions.com/,See website,https://ica-farmville.com/?page_id=210,n/a,https://www.prisonpolicy.org/phones/financials/2017/ics_incstmt-2017.pdf,https://docs.fcc.gov/public/attachments/DOC-356836A1.pdf,767
Vigilant Solutions,Y,CA,North America,110,n/a,Shawn B. Smith,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,Arrest  Court  & Probation Data Systems,n/a,n/a,n/a ,41.00,2018,https://www.vigilantsolutions.com/,https://www.vigilantsolutions.com/crime-search/,n/a,n/a,PrivCo (www.privco.com),n/a,1084
BLT Enterprises,Y,CA,North America,110,1984,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,37.00,2018,http://blt-enterprises.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1101
American Correctional Solutions,Y,CA,North America,110,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Healthcare,Medical Healthcare,n/a,n/a,n/a ,27.00,2018,http://www.correctionalsolutions.com/,http://www.correctionalsolutions.com/clients/,n/a,n/a,PrivCo (www.privco.com),n/a,1188
Praetorian Digital,Y,CA,North America,110,1999,n/a,n/a,Tier 4 - Small Privately-Owned,Other,Other,n/a,n/a,n/a ,15.50,2018,https://www.praetoriandigital.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1351
Allied Protection Services,Y,CA,North America,110,1999,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,7.20,2018,http://alliedprotection.com/,FBOP Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1460
Kovarus,Y,CA,North America,105,2003,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Data & Information Systems,IT & Communcations Infrastructure & Service,n/a,n/a,n/a ,270.00,2018,http://www.kovarus.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,671
Alvarado Manufacturing,Y,CA,North America,100,1956,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,24.00,2018,http://www.alvaradomfg.com/,https://www.ncjrs.gov/pdffiles1/nij/grants/192735.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,1226
Carrier Johnson + Culture,Y,CA,North America,98,1977,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Architecture & Engineerging,n/a,n/a,n/a ,18.00,2018,http://www.carrierjohnson.com/,http://gracehebert.com/files/news/Correctional_News_2015_Architect_List.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,1311
Tenica And Associates,Y,CA,North America,92,2008,n/a,n/a,Tier 4 - Small Privately-Owned,Operations & Management,Procurement  Contracting  & Other Admin Services,Y,n/a,n/a ,21.00,2018,http://www.tenica.biz/,n/a,GovSpend,n/a,PrivCo (www.privco.com),n/a,1279
American Tex-Chem Corporation,Y,CA,North America,90,2014,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,n/a ,44.00,2018,https://www.myamtex.com/,TDCJ Spending,n/a,See corrections source,PrivCo (www.privco.com),n/a,1054
Security Door Controls,Y,CA,North America,85,1972,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,20.00,2018,http://www.sdcsecurity.com/,http://correctionsmarketplace.com/,n/a,n/a,PrivCo (www.privco.com),n/a,1293
Power Machinery Center,Y,CA,North America,85,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,19.00,2018,http://www.powermachinery.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1304
Allied Network Solutions,Y,CA,North America,70,2001,n/a,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,n/a,n/a,n/a ,51.00,2018,http://ans-it.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1017
UniNet Imaging,Y,CA,North America,70,1997,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,51.00,2018,http://www.uninetimaging.com/,http://doc.ok.gov/Websites/doc/images/Documents/Administration/General%20Services/Contracts%20and%20Acquisitions/1310003666-T.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,1022
Fresno Produce,Y,CA,North America,70,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,49.00,2018,http://fresnoproduce.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1027
CoSo Cloud,Y,CA,North America,70,2007,n/a,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,35.00,2018,https://www.cosocloud.com/,n/a,https://mijente.net/wp-content/uploads/2018/10/WHO%E2%80%99S-BEHIND-ICE_-The-Tech-and-Data-Companies-Fueling-Deportations-_v1.pdf,n/a,PrivCo (www.privco.com),n/a,1117
Global Power Group,Y,CA,North America,70,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Utility/Energy,n/a,n/a,n/a ,19.00,2018,https://globalpowergroup.net/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1298
Kriss,Y,CA,North America,70,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,17.00,2018,https://kriss-USA.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1326
Dedrone,Y,CA,North America,70,2014,Joerg LaMprecht,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,Y,n/a,n/a ,12.00,2018,https://www.dedrone.com/,https://www.dedrone.com/solutions/correctional-facilities,n/a,n/a,PrivCo (www.privco.com),n/a,1397
Highland Wholesale Foods,Y,CA,North America,60,1999,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,51.00,2018,http://www.highlandwholesalefoods.com/,https://www.floorplangenie.com/Events/fpg_ACFSA/ACFSA2017/Public/fpg.aspx,n/a,n/a,PrivCo (www.privco.com),n/a,1019
Progressive Technology,Y,CA,North America,60,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,14.00,2018,http://www.prgtech.com/,http://ajaproductserviceresource.com/,n/a,n/a,PrivCo (www.privco.com),n/a,1373
Bird-B-Gone,Y,CA,North America,55,1992,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,28.00,2018,https://www.birdbgone.com/,https://aja.multiview.com/,n/a,n/a,PrivCo (www.privco.com),n/a,1178
Coronado Distribution Company,Y,CA,North America,50,2010,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,12.40,2018,http://coronadodc.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1390
CompuMed,Y,CA,North America,50,1986,Lee Keddie,CMPD,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Healthcare,Other,n/a,n/a,12,5.10,2019,https://compumedinc.com/,NYS DOCCS Spending,n/a,n/a,FactSet,n/a,1483
Blue Tech,Y,CA,North America,45,1984,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,256.40,2018,http://www.bluetech.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,679
Impres Technology Solutions,Y,CA,North America,45,2001,n/a,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,130.70,2018,https://www.imprestechnology.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,799
Bergandi Machinery,Y,CA,North America,45,1928,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,37.00,2018,http://www.bergandi.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1100
Allen Packaging,Y,CA,North America,45,1982,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Kitchen Equipment,n/a,n/a,n/a ,25.00,2018,http://allenpkg.com/,http://www.acfsa.org/marketplace/marketplaceSearch.php?mCritQ=2,n/a,n/a,PrivCo (www.privco.com),n/a,1213
Martin Container,Y,CA,North America,45,1976,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,14.40,2018,http://www.container.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1364
Soberlink,Y,CA,North America,45,2009,n/a,n/a,Tier 4 - Small Privately-Owned,Community Corrections,Electronic Monitoring,n/a,n/a,n/a ,11.30,2018,https://www.soberlink.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1412
Taborda Solutions,Y,CA,North America,40,2008,Jeff Smith,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,n/a,n/a,n/a ,60.00,2018,https://tabordasolutions.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,973
Emblem Enterprises,Y,CA,North America,40,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,23.60,2018,https://www.eeiemblems.com/,http://ajaproductserviceresource.com/,n/a,n/a,PrivCo (www.privco.com),n/a,1236
New Tech Solutions ,Y,CA,North America,39,1997,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,261.50,2018,http://www.newtechsolutions.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,674
Shapiro Gilman Shankler,Y,CA,North America,35,1907,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,36.00,2018,http://www.sgsproduce.com,https://www.floorplangenie.com/Events/fpg_ACFSA/ACFSA2017/Public/fpg.aspx,n/a,n/a,PrivCo (www.privco.com),n/a,1111
Blaisdell's Business Products,Y,CA,North America,35,1950,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,20.60,2018,http://blaisdells.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1282
LC Action Police Supply,Y,CA,North America,35,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,19.00,2018,https://www.lcaction.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1301
Empire Safety & Supply,Y,CA,North America,35,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,5.50,2018,https://www.empiresafety.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1478
LA Foods,Y,CA,North America,30,1991,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,53.00,2018,http://www.la-foods.com,https://www.floorplangenie.com/Events/fpg_ACFSA/ACFSA2017/Public/fpg.aspx,n/a,n/a,PrivCo (www.privco.com),n/a,1013
Aardvark Tactical,Y,CA,North America,30,2018,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,Y,n/a,n/a ,15.90,2018,https://www.aardvarktactical.com/,n/a,GovSpend,n/a,PrivCo (www.privco.com),https://www.aardvarktactical.com/products/instantaneous-blast-grenade,1339
Nacht and Lewis Architects,Y,CA,North America,30,1922,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Architecture & Engineerging,n/a,n/a,n/a ,7.00,2018,http://nachtlewis.com/,http://nachtlewis.com/portfolios/justice/,n/a,n/a,PrivCo (www.privco.com),n/a,1464
Bullet Guard,Y,CA,North America,20,1976,Karlin Lynch,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Security Equipment,n/a,n/a,n/a ,4.00,2018,https://www.bulletguard.com,http://ultimateguideforsheriffs.com/Listing/Company/Security/Glass_Bullet-Resistant/47934,n/a,n/a,PrivCo (www.privco.com),https://www.thomasnet.com/profile/01058493/bullet-guard.html,1493
Falcon Fuels,Y,CA,North America,15,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Utility/Energy,n/a,n/a,n/a ,15.50,2018,http://falconfuelsinc.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1342
Zak Tool,Y,CA,North America,10,1982,Ravelle Kozak,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,4.00,2018,http://www.zaktool.com/,See website,n/a,n/a,PrivCo (www.privco.com),https://www.gsaadvantage.gov/ref_text/GS07F0251T/0UM8R8.3Q982V_GS07F0251T_GS-07F-0251T-5-21-2019-183636.PDF,1495
E-Seek Incorporated ,Y,CA,North America,10,1999,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,Y,n/a,n/a ,2.00,2018,http://www.e-seek.com/,http://ajaproductserviceresource.com/,n/a,n/a,https://www.zoominfo.com/c/e-seek-inc/36998961,https://www.zoominfo.com/c/e-seek-inc/36998961,1514
Buona Fortuna Food (dba California Healthy Harvest),Y,CA,North America,10,1972,David Fortuna,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,1.00,2018,http://calhealthyharvest.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),https://govtribe.com/award/federal-contract-award/purchase-order-15b61720pva110229,1517
California Healthy Harvest,Y,CA,North America,10,1998,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,1.00,2018,http://calhealthyharvest.com/,http://calhealthyharvest.com/?page_id=123,n/a,n/a,PrivCo (www.privco.com),n/a,1518
Emlen Publications (dba Correctional News),Y,CA,North America,5,1994,Louise Winscott,n/a,Tier 4 - Small Privately-Owned,Other,Other,Y,n/a,n/a ,2.00,2018,http://emlenmedia.com/,http://correctionalnews.com/,n/a,n/a,PrivCo (www.privco.com),n/a,1512
AccuGov,Y,CA,North America,5,2010,Jim Pagluica,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,1.00,2018,https://accugovsales.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,1516
TD Bank,Y,Canada,North America,85 000,1955,Gregory B. Braca,TD,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Investor,Construction  Equipment  & Acquisition Financing,n/a,n/a,9,31 145.20,2019,https://www.tdbank.com/,FL DOC Spending,n/a,n/a,FactSet,n/a,83
SNC-Lavalin and Atkins,Y,Canada,North America,52 488,1911,Uwe Krueger,SNC-CA,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Operations & Management,Procurement  Contracting  & Other Admin Services,n/a,n/a,10,6 736.70,2019,http://www.snclavalin.com/en/,See Faithful+Gould,n/a,n/a,FactSet,https://www.fgould.com/americas/articles/snc-lavalin-completes-acquisition-ws-atkins/,237
Thomson Reuters (dba West Publishing/Westlaw),Y,Canada,North America,45 000,2008,James C. Smith,TRI,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Equipment,Furnishings  Supplies  & Other Facility Equipment,Y,n/a,8,5 906.00,2019,https://www.thomsonreuters.com/,http://www.ijis.org/?page=Member_List,https://www.nbcnews.com/tech/tech-news/tech-companies-quietly-work-ice-border-crisis-continues-n885176?cid=sm_npd_nn_tw_ma,n/a,FactSet,https://repository.uchastings.edu/cgi/viewcontent.cgi?article=2386&context=faculty_scholarship,252
